CHAMP1,CHAMP2,VICTORY,DEFEAT,TOTALPLAYED,PERCENTVICTORY,PERCENTDEFEAT,YEAR,SEASON,TEAM
Chogath,Syndra,1,0,1,1.0,0.0,2017,Summer,Red
Mordekaiser,Maokai,0,2,2,0.0,1.0,2017,Summer,Red
Jayce,Skarner,0,1,1,0.0,1.0,2017,Summer,Red
Skarner,Cassiopeia,1,0,1,1.0,0.0,2017,Summer,Red
Skarner,TahmKench,1,0,1,1.0,0.0,2017,Summer,Red
LeeSin,Fizz,1,0,1,1.0,0.0,2017,Summer,Red
Sivir,Blitzcrank,1,0,1,1.0,0.0,2017,Summer,Blue
Jinx,Taric,1,0,1,1.0,0.0,2017,Summer,Red
Nidalee,Leblanc,1,0,1,1.0,0.0,2017,Spring,Red
Nidalee,Alistar,1,0,1,1.0,0.0,2017,Spring,Red
LeeSin,Ziggs,1,0,1,1.0,0.0,2017,Spring,Blue
Elise,Swain,1,0,1,1.0,0.0,2017,Spring,Red
RekSai,Zilean,1,0,1,1.0,0.0,2017,Spring,Red
Nautilus,Hecarim,0,1,1,0.0,1.0,2017,Spring,Blue
Hecarim,Syndra,1,0,1,1.0,0.0,2017,Spring,Blue
Fiora,Olaf,1,0,1,1.0,0.0,2017,Spring,Blue
Jax,Zac,0,1,1,0.0,1.0,2017,Spring,Red
Zac,Zyra,1,0,1,1.0,0.0,2017,Spring,Red
Trundle,Zac,0,1,1,0.0,1.0,2017,Spring,Blue
Zac,Viktor,1,0,1,1.0,0.0,2017,Spring,Blue
Zac,Brand,1,0,1,1.0,0.0,2017,Spring,Blue
Caitlyn,Brand,1,0,1,1.0,0.0,2017,Spring,Blue
Zac,Corki,1,0,1,1.0,0.0,2017,Spring,Blue
Maokai,Hecarim,1,1,2,0.5,0.5,2017,Spring,Red
Hecarim,Orianna,1,0,1,1.0,0.0,2017,Spring,Red
Hecarim,Thresh,1,0,1,1.0,0.0,2017,Spring,Red
Hecarim,Syndra,1,0,1,1.0,0.0,2017,Spring,Red
Hecarim,Zyra,1,0,1,1.0,0.0,2017,Spring,Red
Gragas,Corki,1,0,1,1.0,0.0,2017,Spring,Red
Gragas,Leona,1,0,1,1.0,0.0,2017,Spring,Red
Draven,Leona,1,0,1,1.0,0.0,2017,Spring,Red
RekSai,Leona,1,0,1,1.0,0.0,2017,Spring,Blue
Jax,RekSai,0,1,1,0.0,1.0,2017,Spring,Red
Darius,Elise,1,0,1,1.0,0.0,2017,Spring,Blue
Darius,Ivern,1,0,1,1.0,0.0,2017,Spring,Red
Maokai,Zac,0,1,1,0.0,1.0,2017,Spring,Red
Zac,Leblanc,1,0,1,1.0,0.0,2017,Spring,Red
Trundle,Ivern,1,0,1,1.0,0.0,2017,Spring,Red
Rumble,Zac,0,1,1,0.0,1.0,2017,Spring,Blue
Zac,Azir,1,0,1,1.0,0.0,2017,Spring,Blue
Zac,Braum,1,0,1,1.0,0.0,2017,Spring,Blue
Swain,Elise,0,1,1,0.0,1.0,2017,Spring,Red
RekSai,Ziggs,1,0,1,1.0,0.0,2017,Spring,Blue
Malphite,RekSai,0,1,1,0.0,1.0,2017,Spring,Red
Caitlyn,MissFortune,2,0,2,1.0,0.0,2017,Spring,Blue
Elise,Ziggs,2,0,2,1.0,0.0,2017,Spring,Blue
Elise,Alistar,1,0,1,1.0,0.0,2017,Spring,Blue
RekSai,Nautilus,1,0,1,1.0,0.0,2017,Spring,Blue
LeeSin,Janna,2,0,2,1.0,0.0,2017,Spring,Blue
Ziggs,Janna,1,0,1,1.0,0.0,2017,Spring,Blue
LeeSin,Lux,1,0,1,1.0,0.0,2017,Spring,Blue
Jax,LeeSin,1,1,2,0.5,0.5,2017,Spring,Red
LeeSin,Poppy,1,0,1,1.0,0.0,2017,Spring,Red
Caitlyn,Poppy,1,0,1,1.0,0.0,2017,Spring,Red
RekSai,Zed,1,0,1,1.0,0.0,2017,Spring,Red
Gnar,RekSai,3,1,4,0.75,0.25,2017,Spring,Red
Jax,Ivern,0,1,1,0.0,1.0,2017,Spring,Red
Fiora,Rengar,1,0,1,1.0,0.0,2017,Spring,Red
Elise,Janna,2,0,2,1.0,0.0,2017,Spring,Blue
Caitlyn,Janna,1,0,1,1.0,0.0,2017,Spring,Blue
Khazix,Azir,2,0,2,1.0,0.0,2017,Spring,Blue
Camille,Gragas,0,1,1,0.0,1.0,2017,Spring,Red
Gragas,Azir,1,0,1,1.0,0.0,2017,Spring,Red
Kennen,Gragas,0,1,1,0.0,1.0,2017,Spring,Red
Khazix,Kassadin,1,0,1,1.0,0.0,2017,Spring,Blue
Lucian,Thresh,2,0,2,1.0,0.0,2017,Spring,Blue
RekSai,Vladimir,1,0,1,1.0,0.0,2017,Spring,Blue
Swain,Shaco,1,0,1,1.0,0.0,2017,Spring,Blue
Shaco,Talon,1,0,1,1.0,0.0,2017,Spring,Blue
Rengar,Fizz,1,0,1,1.0,0.0,2017,Spring,Blue
Kled,Warwick,1,0,1,1.0,0.0,2017,Spring,Red
Warwick,Ekko,1,0,1,1.0,0.0,2017,Spring,Red
Warwick,Gragas,1,0,1,1.0,0.0,2017,Spring,Red
Lucian,Gragas,1,0,1,1.0,0.0,2017,Spring,Red
Gragas,Taliyah,2,0,2,1.0,0.0,2017,Spring,Red
Elise,Velkoz,1,0,1,1.0,0.0,2017,Spring,Red
Ezreal,Velkoz,1,0,1,1.0,0.0,2017,Spring,Red
Gnar,LeeSin,0,1,1,0.0,1.0,2017,Spring,Red
KogMaw,Nami,2,0,2,1.0,0.0,2017,Spring,Blue
LeeSin,Galio,1,0,1,1.0,0.0,2017,Spring,Blue
Varus,Blitzcrank,1,0,1,1.0,0.0,2017,Spring,Blue
Vayne,Lulu,2,0,2,1.0,0.0,2017,Spring,Blue
Gragas,Anivia,1,0,1,1.0,0.0,2017,Spring,Red
Gragas,Taric,1,0,1,1.0,0.0,2017,Spring,Red
Lucian,Taric,1,0,1,1.0,0.0,2017,Spring,Red
Draven,Lulu,1,0,1,1.0,0.0,2017,Spring,Blue
Rengar,Leona,1,0,1,1.0,0.0,2017,Spring,Red
Kalista,Leona,2,0,2,1.0,0.0,2017,Spring,Red
Rengar,Blitzcrank,1,0,1,1.0,0.0,2017,Spring,Red
Mordekaiser,Blitzcrank,1,0,1,1.0,0.0,2017,Spring,Red
Olaf,Vladimir,1,0,1,1.0,0.0,2017,Spring,Blue
Elise,Sona,1,0,1,1.0,0.0,2017,Spring,Red
Lucian,Sona,1,0,1,1.0,0.0,2017,Spring,Red
Vladimir,Rengar,1,0,1,1.0,0.0,2017,Spring,Blue
Kennen,Karma,2,0,2,1.0,0.0,2017,Spring,Red
Vayne,Nami,1,0,1,1.0,0.0,2017,Spring,Blue
LeeSin,Leona,1,0,1,1.0,0.0,2017,Spring,Red
Elise,Nami,1,0,1,1.0,0.0,2017,Summer,Blue
Kled,Olaf,0,2,2,0.0,1.0,2017,Summer,Red
Olaf,Kassadin,1,0,1,1.0,0.0,2017,Summer,Red
Ivern,Ahri,1,0,1,1.0,0.0,2017,Summer,Red
Elise,Sona,2,0,2,1.0,0.0,2017,Summer,Blue
Caitlyn,Sona,1,0,1,1.0,0.0,2017,Summer,Blue
Khazix,Talon,1,0,1,1.0,0.0,2017,Summer,Red
Nidalee,Zed,1,0,1,1.0,0.0,2017,Summer,Red
Nidalee,Lulu,2,0,2,1.0,0.0,2017,Summer,Red
TahmKench,LeeSin,1,0,1,1.0,0.0,2017,Summer,Red
Ivern,Vladimir,2,0,2,1.0,0.0,2017,Summer,Red
Jayce,Ivern,0,1,1,0.0,1.0,2017,Summer,Blue
Ivern,Galio,2,0,2,1.0,0.0,2017,Summer,Blue
LeeSin,Sona,1,0,1,1.0,0.0,2017,Summer,Red
Caitlyn,Sona,1,0,1,1.0,0.0,2017,Summer,Red
Fiora,Rammus,2,0,2,1.0,0.0,2017,Summer,Blue
Rammus,Orianna,1,0,1,1.0,0.0,2017,Summer,Blue
Rammus,Lulu,1,0,1,1.0,0.0,2017,Summer,Blue
Ivern,Fizz,1,0,1,1.0,0.0,2017,Summer,Red
Olaf,Rakan,2,0,2,1.0,0.0,2017,Summer,Red
Irelia,Ivern,0,1,1,0.0,1.0,2017,Summer,Red
Rengar,Ahri,1,0,1,1.0,0.0,2017,Summer,Blue
Graves,Vladimir,1,0,1,1.0,0.0,2017,Summer,Red
Fiora,Nidalee,0,1,1,0.0,1.0,2017,Summer,Red
Nidalee,Blitzcrank,1,0,1,1.0,0.0,2017,Summer,Red
Kennen,Blitzcrank,2,0,2,1.0,0.0,2017,Summer,Red
Cassiopeia,LeeSin,0,1,1,0.0,1.0,2017,Summer,Red
RekSai,JarvanIV,1,0,1,1.0,0.0,2017,Summer,Blue
RekSai,Ahri,2,0,2,1.0,0.0,2017,Summer,Red
Poppy,Gragas,1,0,1,1.0,0.0,2017,Summer,Red
RekSai,Xerath,1,0,1,1.0,0.0,2017,Summer,Red
Jax,Nidalee,0,1,1,0.0,1.0,2017,Summer,Blue
Nidalee,Anivia,1,0,1,1.0,0.0,2017,Summer,Blue
Nidalee,Morgana,1,0,1,1.0,0.0,2017,Summer,Blue
Kalista,Karma,1,0,1,1.0,0.0,2017,Summer,Blue
Maokai,Bard,1,0,1,1.0,0.0,2017,Summer,Red
Sivir,Bard,1,0,1,1.0,0.0,2017,Summer,Red
Renekton,Chogath,1,0,1,1.0,0.0,2017,Summer,Blue
Shen,Kayn,1,1,2,0.5,0.5,2017,Summer,Blue
Maokai,Talon,1,0,1,1.0,0.0,2017,Summer,Red
DrMundo,Elise,0,1,1,0.0,1.0,2017,Summer,Blue
Elise,Trundle,1,0,1,1.0,0.0,2017,Summer,Blue
Khazix,Maokai,1,0,1,1.0,0.0,2017,Summer,Blue
Ashe,Maokai,1,0,1,1.0,0.0,2017,Summer,Blue
Trundle,Kayn,1,1,2,0.5,0.5,2017,Summer,Red
Kayn,Karthus,1,0,1,1.0,0.0,2017,Summer,Red
Sejuani,Xerath,1,0,1,1.0,0.0,2017,Summer,Red
XinZhao,Sejuani,1,0,1,1.0,0.0,2017,Summer,Red
Sejuani,Zed,1,0,1,1.0,0.0,2017,Summer,Red
Fiora,Sejuani,4,0,4,1.0,0.0,2017,Summer,Red
Kayn,Lux,1,0,1,1.0,0.0,2017,Summer,Blue
Kayn,Ashe,1,0,1,1.0,0.0,2017,Summer,Blue
Draven,Ashe,1,0,1,1.0,0.0,2017,Summer,Blue
Camille,Kayn,0,1,1,0.0,1.0,2017,Summer,Blue
Kayn,Vladimir,1,0,1,1.0,0.0,2017,Summer,Blue
Olaf,RekSai,0,1,1,0.0,1.0,2017,Summer,Red
Gragas,Sona,1,0,1,1.0,0.0,2017,Summer,Red
Sivir,Sona,1,0,1,1.0,0.0,2017,Summer,Red
DrMundo,JarvanIV,1,0,1,1.0,0.0,2017,Summer,Red
Shen,Poppy,0,1,1,0.0,1.0,2017,Summer,Blue
Poppy,Anivia,1,0,1,1.0,0.0,2017,Summer,Blue
Poppy,Thresh,1,0,1,1.0,0.0,2017,Summer,Blue
Irelia,Maokai,0,1,1,0.0,1.0,2017,Summer,Red
Maokai,Morgana,1,0,1,1.0,0.0,2017,Summer,Red
Elise,Blitzcrank,1,0,1,1.0,0.0,2016,Spring,Red
Lucian,Blitzcrank,3,0,3,1.0,0.0,2016,Spring,Red
LeeSin,Velkoz,2,0,2,1.0,0.0,2016,Spring,Red
Sion,LeeSin,1,0,1,1.0,0.0,2016,Spring,Blue
Lissandra,Rengar,0,1,1,0.0,1.0,2016,Spring,Blue
Rengar,Viktor,1,0,1,1.0,0.0,2016,Spring,Blue
Rengar,Thresh,1,0,1,1.0,0.0,2016,Spring,Blue
Hecarim,RekSai,0,2,2,0.0,1.0,2016,Spring,Red
RekSai,Velkoz,1,0,1,1.0,0.0,2016,Spring,Red
RekSai,Blitzcrank,1,0,1,1.0,0.0,2016,Spring,Red
Nidalee,Brand,1,0,1,1.0,0.0,2016,Spring,Blue
Kalista,Brand,1,0,1,1.0,0.0,2016,Spring,Blue
Tristana,Morgana,3,0,3,1.0,0.0,2016,Spring,Blue
Sion,Graves,1,0,1,1.0,0.0,2016,Spring,Blue
Kindred,TwistedFate,1,0,1,1.0,0.0,2016,Spring,Red
Sion,Kindred,1,0,1,1.0,0.0,2016,Spring,Red
Lissandra,Udyr,0,1,1,0.0,1.0,2016,Spring,Red
Udyr,Viktor,1,0,1,1.0,0.0,2016,Spring,Red
Graves,TahmKench,1,0,1,1.0,0.0,2016,Spring,Blue
Poppy,Rumble,0,1,1,0.0,1.0,2016,Spring,Blue
Rumble,Corki,1,0,1,1.0,0.0,2016,Spring,Blue
Morgana,Elise,1,0,1,1.0,0.0,2016,Spring,Blue
Rumble,Zed,2,0,2,1.0,0.0,2016,Spring,Blue
Rumble,Morgana,2,0,2,1.0,0.0,2016,Spring,Blue
Rumble,Gangplank,1,0,1,1.0,0.0,2016,Spring,Red
Caitlyn,Trundle,1,0,1,1.0,0.0,2016,Spring,Blue
Gragas,Syndra,1,0,1,1.0,0.0,2016,Spring,Red
LeeSin,Velkoz,1,0,1,1.0,0.0,2016,Spring,Blue
Gangplank,Ekko,0,1,1,0.0,1.0,2016,Spring,Red
Ekko,Ahri,1,0,1,1.0,0.0,2016,Spring,Red
Ekko,Zed,2,0,2,1.0,0.0,2016,Spring,Blue
Ekko,Thresh,1,0,1,1.0,0.0,2016,Spring,Blue
Graves,Ziggs,1,0,1,1.0,0.0,2016,Spring,Blue
Vayne,Trundle,2,0,2,1.0,0.0,2016,Spring,Blue
Gragas,Velkoz,1,0,1,1.0,0.0,2016,Spring,Red
Ezreal,Soraka,1,0,1,1.0,0.0,2016,Spring,Red
Poppy,MasterYi,0,1,1,0.0,1.0,2016,Spring,Red
MasterYi,Ahri,1,0,1,1.0,0.0,2016,Spring,Red
MasterYi,Alistar,1,0,1,1.0,0.0,2016,Spring,Red
Nautilus,Udyr,0,1,1,0.0,1.0,2016,Spring,Blue
Udyr,Azir,1,0,1,1.0,0.0,2016,Spring,Blue
Udyr,Thresh,1,0,1,1.0,0.0,2016,Spring,Blue
Ekko,Alistar,1,0,1,1.0,0.0,2016,Spring,Blue
TahmKench,Graves,1,0,1,1.0,0.0,2016,Summer,Red
Kindred,Zilean,2,0,2,1.0,0.0,2016,Summer,Blue
Draven,Alistar,1,0,1,1.0,0.0,2016,Summer,Blue
Gragas,Veigar,1,0,1,1.0,0.0,2016,Summer,Red
Trundle,LeeSin,3,2,5,0.6,0.4,2016,Summer,Red
LeeSin,AurelionSol,3,0,3,1.0,0.0,2016,Summer,Red
Lulu,Graves,0,1,1,0.0,1.0,2016,Summer,Blue
LeeSin,TwistedFate,1,0,1,1.0,0.0,2016,Summer,Red
Graves,AurelionSol,1,0,1,1.0,0.0,2016,Summer,Red
TahmKench,Elise,0,1,1,0.0,1.0,2016,Summer,Blue
Vladimir,RekSai,2,0,2,1.0,0.0,2016,Summer,Red
Caitlyn,Zilean,1,0,1,1.0,0.0,2016,Summer,Blue
Malphite,RekSai,1,0,1,1.0,0.0,2016,Summer,Red
TahmKench,Kindred,1,1,2,0.5,0.5,2016,Summer,Red
Nidalee,Morgana,1,0,1,1.0,0.0,2016,Summer,Red
Ashe,Morgana,1,0,1,1.0,0.0,2016,Summer,Red
Elise,Ziggs,1,0,1,1.0,0.0,2016,Summer,Blue
Sivir,Morgana,1,0,1,1.0,0.0,2016,Summer,Blue
TahmKench,RekSai,0,1,1,0.0,1.0,2017,Spring,Blue
Trundle,RekSai,1,1,2,0.5,0.5,2017,Spring,Blue
LeeSin,Velkoz,1,0,1,1.0,0.0,2017,Spring,Red
Poppy,Olaf,2,1,3,0.6666666666666666,0.3333333333333333,2017,Spring,Blue
Olaf,Viktor,1,0,1,1.0,0.0,2017,Spring,Blue
TahmKench,RekSai,0,1,1,0.0,1.0,2017,Spring,Red
Caitlyn,Camille,1,0,1,1.0,0.0,2017,Spring,Red
Singed,Graves,1,0,1,1.0,0.0,2017,Spring,Blue
Varus,Janna,1,0,1,1.0,0.0,2017,Spring,Blue
TahmKench,Khazix,1,0,1,1.0,0.0,2017,Spring,Red
Nidalee,Talon,1,0,1,1.0,0.0,2017,Spring,Blue
Elise,Leona,1,0,1,1.0,0.0,2017,Spring,Red
TahmKench,Graves,1,0,1,1.0,0.0,2017,Spring,Red
Graves,Soraka,1,0,1,1.0,0.0,2017,Spring,Blue
TahmKench,Khazix,1,0,1,1.0,0.0,2017,Spring,Blue
LeeSin,Yasuo,1,0,1,1.0,0.0,2017,Spring,Red
Singed,Olaf,1,0,1,1.0,0.0,2017,Spring,Blue
Kennen,Rumble,0,1,1,0.0,1.0,2017,Spring,Blue
Rumble,Syndra,1,0,1,1.0,0.0,2017,Spring,Blue
Gnar,Olaf,1,0,1,1.0,0.0,2017,Spring,Red
Jhin,Rengar,1,0,1,1.0,0.0,2017,Spring,Red
Sion,Rengar,1,0,1,1.0,0.0,2017,Spring,Red
Rengar,Sona,1,0,1,1.0,0.0,2017,Spring,Red
Ashe,Sona,2,0,2,1.0,0.0,2017,Spring,Red
Ivern,AurelionSol,1,0,1,1.0,0.0,2017,Spring,Red
RekSai,Ahri,1,0,1,1.0,0.0,2017,Spring,Blue
TahmKench,Elise,1,0,1,1.0,0.0,2017,Spring,Blue
TahmKench,LeeSin,1,0,1,1.0,0.0,2017,Spring,Blue
Camille,Vi,1,0,1,1.0,0.0,2017,Spring,Red
Vi,Ahri,1,0,1,1.0,0.0,2017,Spring,Red
Vi,Thresh,1,0,1,1.0,0.0,2017,Spring,Red
TahmKench,Olaf,0,1,1,0.0,1.0,2017,Spring,Blue
Lucian,Janna,1,0,1,1.0,0.0,2017,Spring,Blue
Varus,Camille,1,0,1,1.0,0.0,2017,Spring,Blue
Lucian,Brand,1,0,1,1.0,0.0,2017,Spring,Red
Sejuani,Rengar,0,1,1,0.0,1.0,2017,Summer,Red
LeeSin,MissFortune,2,0,2,1.0,0.0,2017,Summer,Blue
Ashe,MissFortune,3,0,3,1.0,0.0,2017,Summer,Blue
Kled,Evelynn,0,1,1,0.0,1.0,2017,Summer,Blue
Evelynn,Syndra,1,0,1,1.0,0.0,2017,Summer,Blue
Evelynn,Thresh,1,0,1,1.0,0.0,2017,Summer,Blue
Elise,Anivia,2,0,2,1.0,0.0,2017,Summer,Blue
Nautilus,LeeSin,2,1,3,0.6666666666666666,0.3333333333333333,2017,Summer,Blue
Shen,Rengar,0,3,3,0.0,1.0,2017,Summer,Red
Olaf,Viktor,1,0,1,1.0,0.0,2017,Summer,Blue
Ezreal,Zyra,4,0,4,1.0,0.0,2017,Summer,Blue
Ivern,Galio,1,0,1,1.0,0.0,2017,Summer,Red
Elise,MissFortune,1,0,1,1.0,0.0,2017,Summer,Blue
Warwick,Cassiopeia,2,0,2,1.0,0.0,2017,Summer,Blue
Warwick,Zyra,2,0,2,1.0,0.0,2017,Summer,Blue
Ivern,TahmKench,2,0,2,1.0,0.0,2017,Summer,Blue
Olaf,Fizz,1,0,1,1.0,0.0,2017,Summer,Red
Kennen,Warwick,1,1,2,0.5,0.5,2017,Summer,Blue
Kled,Ivern,1,0,1,1.0,0.0,2017,Summer,Blue
Ezreal,Zyra,2,0,2,1.0,0.0,2017,Summer,Red
Zac,Katarina,1,0,1,1.0,0.0,2017,Summer,Blue
Zac,Zed,1,0,1,1.0,0.0,2017,Summer,Blue
Zac,Morgana,2,0,2,1.0,0.0,2017,Summer,Blue
Graves,Zed,1,0,1,1.0,0.0,2017,Summer,Red
Graves,Morgana,1,0,1,1.0,0.0,2017,Summer,Red
Graves,Nami,4,0,4,1.0,0.0,2017,Summer,Blue
Fiora,Zac,1,0,1,1.0,0.0,2017,Summer,Red
Pantheon,LeeSin,1,0,1,1.0,0.0,2017,Summer,Red
LeeSin,Anivia,1,0,1,1.0,0.0,2017,Summer,Blue
Sivir,Nami,1,0,1,1.0,0.0,2017,Summer,Red
Gragas,Ziggs,2,0,2,1.0,0.0,2017,Summer,Red
LeeSin,Ziggs,1,0,1,1.0,0.0,2017,Summer,Blue
Poppy,RekSai,1,2,3,0.3333333333333333,0.6666666666666666,2017,Summer,Blue
Olaf,Azir,1,0,1,1.0,0.0,2017,Summer,Blue
Poppy,Rumble,0,1,1,0.0,1.0,2017,Summer,Blue
Rumble,Thresh,1,0,1,1.0,0.0,2017,Summer,Blue
Sejuani,Velkoz,1,0,1,1.0,0.0,2017,Summer,Blue
Khazix,Katarina,2,0,2,1.0,0.0,2017,Summer,Red
Caitlyn,Taric,1,0,1,1.0,0.0,2017,Summer,Blue
Galio,Maokai,1,0,1,1.0,0.0,2017,Summer,Red
Maokai,Heimerdinger,1,0,1,1.0,0.0,2017,Summer,Red
Maokai,Warwick,1,0,1,1.0,0.0,2017,Summer,Blue
Warwick,Jayce,1,0,1,1.0,0.0,2017,Summer,Blue
Maokai,Ziggs,1,0,1,1.0,0.0,2017,Summer,Red
Sejuani,Ziggs,1,0,1,1.0,0.0,2017,Summer,Blue
Gnar,DrMundo,0,1,1,0.0,1.0,2017,Summer,Red
DrMundo,Lucian,1,0,1,1.0,0.0,2017,Summer,Red
Kayn,Yasuo,1,0,1,1.0,0.0,2017,Summer,Red
Poppy,Khazix,0,1,1,0.0,1.0,2017,Summer,Blue
Maokai,Chogath,1,0,1,1.0,0.0,2017,Summer,Blue
Chogath,LeeSin,0,1,1,0.0,1.0,2017,Summer,Blue
LeeSin,Soraka,1,0,1,1.0,0.0,2017,Summer,Blue
Khazix,Anivia,1,0,1,1.0,0.0,2017,Summer,Blue
JarvanIV,Anivia,1,0,1,1.0,0.0,2017,Summer,Blue
Maokai,Zilean,1,0,1,1.0,0.0,2017,Summer,Red
Chogath,Jax,0,1,1,0.0,1.0,2017,Summer,Blue
Jax,Syndra,1,0,1,1.0,0.0,2017,Summer,Blue
Jax,Thresh,1,0,1,1.0,0.0,2017,Summer,Blue
DrMundo,LeeSin,1,0,1,1.0,0.0,2016,Spring,Blue
Kalista,TahmKench,1,0,1,1.0,0.0,2016,Spring,Blue
Malphite,Poppy,1,0,1,1.0,0.0,2016,Spring,Red
Poppy,Kassadin,1,0,1,1.0,0.0,2016,Spring,Red
Poppy,Janna,2,0,2,1.0,0.0,2016,Spring,Red
TahmKench,Poppy,1,0,1,1.0,0.0,2016,Spring,Blue
Poppy,Corki,1,0,1,1.0,0.0,2016,Spring,Blue
Poppy,Thresh,3,0,3,1.0,0.0,2016,Spring,Blue
Shen,Poppy,1,0,1,1.0,0.0,2016,Spring,Blue
Poppy,Anivia,1,0,1,1.0,0.0,2016,Spring,Blue
Gangplank,Zac,0,1,1,0.0,1.0,2016,Spring,Blue
Zac,Viktor,1,0,1,1.0,0.0,2016,Spring,Blue
Vayne,Trundle,1,0,1,1.0,0.0,2016,Spring,Red
RekSai,Shen,1,0,1,1.0,0.0,2016,Spring,Red
Shen,LeeSin,1,0,1,1.0,0.0,2016,Spring,Blue
Fiora,Poppy,2,0,2,1.0,0.0,2016,Spring,Blue
Poppy,Alistar,1,0,1,1.0,0.0,2016,Spring,Blue
Tristana,Morgana,1,0,1,1.0,0.0,2016,Spring,Red
DrMundo,Azir,1,0,1,1.0,0.0,2016,Spring,Red
DrMundo,Morgana,1,0,1,1.0,0.0,2016,Spring,Red
Graves,Xerath,1,0,1,1.0,0.0,2016,Spring,Blue
Lulu,Olaf,1,0,1,1.0,0.0,2016,Spring,Red
Olaf,Ezreal,1,0,1,1.0,0.0,2016,Spring,Red
Olaf,Alistar,1,0,1,1.0,0.0,2016,Spring,Red
Zac,Gragas,0,1,1,0.0,1.0,2016,Spring,Red
DrMundo,Graves,1,0,1,1.0,0.0,2016,Spring,Red
Elise,Xerath,1,0,1,1.0,0.0,2016,Spring,Red
Graves,Orianna,1,0,1,1.0,0.0,2016,Spring,Blue
DrMundo,LeeSin,1,0,1,1.0,0.0,2016,Spring,Red
LeeSin,Bard,1,0,1,1.0,0.0,2016,Spring,Red
Nautilus,Quinn,1,0,1,1.0,0.0,2016,Spring,Red
Quinn,Corki,1,0,1,1.0,0.0,2016,Spring,Red
Malphite,LeeSin,1,0,1,1.0,0.0,2016,Spring,Blue
Elise,Fizz,1,0,1,1.0,0.0,2016,Spring,Red
Kindred,Jhin,1,0,1,1.0,0.0,2016,Spring,Red
Sejuani,Zilean,1,0,1,1.0,0.0,2016,Spring,Red
Quinn,Udyr,1,0,1,1.0,0.0,2016,Spring,Red
Udyr,Janna,1,0,1,1.0,0.0,2016,Spring,Red
Quinn,Poppy,0,1,1,0.0,1.0,2016,Spring,Red
Poppy,Lux,1,0,1,1.0,0.0,2016,Spring,Red
Poppy,Trundle,1,0,1,1.0,0.0,2016,Spring,Red
KogMaw,Morgana,1,0,1,1.0,0.0,2016,Spring,Red
Gangplank,Poppy,1,0,1,1.0,0.0,2016,Spring,Red
Poppy,Zilean,1,0,1,1.0,0.0,2016,Spring,Red
Lulu,Poppy,0,1,1,0.0,1.0,2016,Spring,Blue
Poppy,Kayle,1,0,1,1.0,0.0,2016,Spring,Blue
Poppy,Nautilus,1,0,1,1.0,0.0,2016,Spring,Blue
Nautilus,Poppy,0,1,1,0.0,1.0,2016,Spring,Red
Poppy,Morgana,1,0,1,1.0,0.0,2016,Spring,Red
Tristana,Bard,1,0,1,1.0,0.0,2016,Spring,Blue
Poppy,Leblanc,0,1,1,0.0,1.0,2016,Spring,Blue
Leblanc,Jhin,1,0,1,1.0,0.0,2016,Spring,Blue
Leblanc,Evelynn,1,0,1,1.0,0.0,2016,Spring,Blue
Corki,Evelynn,1,0,1,1.0,0.0,2016,Spring,Blue
Nidalee,Blitzcrank,1,0,1,1.0,0.0,2016,Spring,Red
Tristana,Blitzcrank,1,0,1,1.0,0.0,2016,Spring,Red
Ashe,Janna,1,0,1,1.0,0.0,2016,Spring,Red
Draven,Alistar,1,0,1,1.0,0.0,2016,Spring,Red
Udyr,Trundle,1,0,1,1.0,0.0,2016,Spring,Blue
Trundle,Shen,1,0,1,1.0,0.0,2016,Spring,Red
Shen,Lux,1,0,1,1.0,0.0,2016,Spring,Red
Shen,Braum,1,0,1,1.0,0.0,2016,Spring,Red
Shen,Kindred,0,1,1,0.0,1.0,2016,Spring,Red
Maokai,Zac,1,0,1,1.0,0.0,2016,Spring,Red
Zac,Ahri,1,0,1,1.0,0.0,2016,Spring,Red
LeeSin,Kayle,1,0,1,1.0,0.0,2016,Spring,Red
Poppy,Lulu,1,0,1,1.0,0.0,2016,Spring,Red
Gragas,Blitzcrank,1,0,1,1.0,0.0,2016,Spring,Red
Elise,Brand,3,0,3,1.0,0.0,2016,Summer,Blue
MissFortune,Trundle,1,0,1,1.0,0.0,2016,Summer,Red
Ekko,Malzahar,1,0,1,1.0,0.0,2016,Summer,Red
Malzahar,Viktor,1,0,1,1.0,0.0,2016,Summer,Red
Malzahar,Morgana,1,0,1,1.0,0.0,2016,Summer,Red
MissFortune,Morgana,2,0,2,1.0,0.0,2016,Summer,Red
Caitlyn,Morgana,1,0,1,1.0,0.0,2016,Summer,Blue
Graves,Ziggs,1,0,1,1.0,0.0,2016,Summer,Red
Trundle,Lulu,1,0,1,1.0,0.0,2016,Summer,Blue
Lulu,Viktor,1,0,1,1.0,0.0,2016,Summer,Blue
Lulu,Morgana,1,0,1,1.0,0.0,2016,Summer,Blue
MissFortune,Morgana,2,0,2,1.0,0.0,2016,Summer,Blue
Vladimir,Graves,0,1,1,0.0,1.0,2016,Summer,Red
Nidalee,Lulu,1,0,1,1.0,0.0,2016,Summer,Blue
Gragas,Brand,4,0,4,1.0,0.0,2016,Summer,Blue
Ezreal,Brand,2,0,2,1.0,0.0,2016,Summer,Blue
Zac,Kindred,0,1,1,0.0,1.0,2016,Summer,Red
Caitlyn,Thresh,1,0,1,1.0,0.0,2016,Summer,Blue
