PERCENTDEFEAT,CHAMP1,TEAM,CHAMP1_POSITION,SEASON,YEAR,CHAMP2,CHAMP2_POSITION,VICTORY,DEFEAT,TOTALPLAYED,PERCENTVICTORY
0.0,Kalista,Blue,AD_CARRY,Spring,2018,Janna,SUPPORT,1,0,1,1.0
1.0,Vladimir,Blue,TOP_LANER,Summer,2017,Elise,JUNGLER,0,1,1,0.0
1.0,Ekko,Red,JUNGLER,Spring,2016,Lissandra,MID_LANER,0,1,1,0.0
1.0,Graves,Blue,JUNGLER,Spring,2016,Malzahar,MID_LANER,0,1,1,0.0
0,Khazix,Red,AD_CARRY,Summer,2017,Rakan,SUPPORT,1,2,3,0
1.0,Lucian,Red,TOP_LANER,Spring,2017,Evelynn,JUNGLER,0,1,1,0.0
0.0,Bard,Red,JUNGLER,Spring,2016,Gangplank,MID_LANER,1,0,1,1.0
1.0,Gragas,Blue,JUNGLER,Summer,2015,Kassadin,MID_LANER,0,1,1,0.0
0.0,Nunu,Blue,JUNGLER,Summer,2017,Fiora,MID_LANER,1,0,1,1.0
0,Fizz,Red,TOP_LANER,Spring,2017,LeeSin,JUNGLER,1,1,2,0
0,MissFortune,Blue,AD_CARRY,Summer,2016,Morgana,SUPPORT,1,1,2,0
0.0,JarvanIV,Red,JUNGLER,Spring,2015,Cassiopeia,MID_LANER,1,0,1,1.0
0,Rumble,Red,TOP_LANER,Spring,2017,RekSai,JUNGLER,1,1,2,0
0,Ivern,Blue,JUNGLER,Spring,2017,Talon,MID_LANER,1,1,2,0
0.0,Tristana,Blue,AD_CARRY,Spring,2016,Morgana,SUPPORT,1,0,1,1.0
0.0,Elise,Red,AD_CARRY,Summer,2016,Brand,SUPPORT,1,0,1,1.0
1.0,Hecarim,Red,TOP_LANER,Summer,2015,Olaf,JUNGLER,0,1,1,0.0
0.0,Kindred,Blue,JUNGLER,Spring,2016,Thresh,SUPPORT,1,0,1,1.0
0.0,Draven,Blue,AD_CARRY,Summer,2017,Brand,SUPPORT,1,0,1,1.0
0,LeeSin,Red,AD_CARRY,Spring,2016,Alistar,SUPPORT,1,3,4,0
0,Hecarim,Red,TOP_LANER,Spring,2015,RekSai,JUNGLER,1,1,2,0
0.0,Urgot,Blue,AD_CARRY,Spring,2015,Annie,SUPPORT,1,0,1,1.0
0.0,Fizz,Red,TOP_LANER,Summer,2015,Gragas,JUNGLER,1,0,1,1.0
0,LeeSin,Blue,JUNGLER,Spring,2017,Thresh,SUPPORT,1,1,2,0
0,Sivir,Red,AD_CARRY,Spring,2015,Lulu,SUPPORT,1,1,2,0
1.0,Camille,Red,JUNGLER,Summer,2017,Syndra,MID_LANER,0,1,1,0.0
0,Xayah,Blue,AD_CARRY,Summer,2017,Sejuani,SUPPORT,1,1,2,0
0.0,Camille,Red,TOP_LANER,Summer,2017,Warwick,JUNGLER,1,0,1,1.0
1.0,Vladimir,Blue,TOP_LANER,Spring,2015,Zac,JUNGLER,0,1,1,0.0
0.0,Hecarim,Red,JUNGLER,Summer,2016,TwistedFate,MID_LANER,1,0,1,1.0
0,Karthus,Blue,JUNGLER,Spring,2015,Zed,MID_LANER,1,1,2,0
0,LeeSin,Red,JUNGLER,Spring,2017,Fizz,MID_LANER,1,1,2,0
0.0,Nidalee,Blue,JUNGLER,Spring,2015,Viktor,MID_LANER,1,0,1,1.0
1.0,LeeSin,Blue,JUNGLER,Summer,2014,Kayle,SUPPORT,0,1,1,0.0
0.0,Gnar,Blue,TOP_LANER,Spring,2018,Camille,JUNGLER,1,0,1,1.0
0.0,Graves,Blue,JUNGLER,Spring,2016,Ryze,MID_LANER,1,0,1,1.0
1.0,Darius,Blue,TOP_LANER,Spring,2017,LeeSin,JUNGLER,0,1,1,0.0
0,RekSai,Blue,JUNGLER,Summer,2016,Taric,SUPPORT,1,2,3,0
1,Vi,Red,JUNGLER,Spring,2015,Azir,MID_LANER,0,2,2,0
1.0,Ezreal,Blue,AD_CARRY,Spring,2017,Alistar,SUPPORT,0,1,1,0.0
0.0,Gangplank,Red,TOP_LANER,Spring,2017,LeeSin,JUNGLER,1,0,1,1.0
1.0,Graves,Red,AD_CARRY,Spring,2015,Soraka,SUPPORT,0,1,1,0.0
0.0,Poppy,Blue,JUNGLER,Spring,2016,Soraka,SUPPORT,1,0,1,1.0
0,Gnar,Red,TOP_LANER,Spring,2017,Rengar,JUNGLER,1,1,2,0
1.0,Darius,Red,TOP_LANER,Spring,2017,RekSai,JUNGLER,0,1,1,0.0
0,Elise,Red,JUNGLER,Summer,2017,Ahri,MID_LANER,1,5,6,0
0.0,Camille,Red,TOP_LANER,Spring,2017,Rumble,JUNGLER,1,0,1,1.0
1.0,Rumble,Blue,JUNGLER,Summer,2016,Braum,SUPPORT,0,1,1,0.0
0.0,Twitch,Red,AD_CARRY,Spring,2018,Braum,SUPPORT,1,0,1,1.0
0.0,Olaf,Red,AD_CARRY,Spring,2017,Rengar,SUPPORT,1,0,1,1.0
0.0,Ekko,Red,JUNGLER,Summer,2015,Fizz,MID_LANER,1,0,1,1.0
0,Ezreal,Red,AD_CARRY,Spring,2015,Annie,SUPPORT,1,1,2,0
0,Chogath,Blue,TOP_LANER,Summer,2017,Maokai,JUNGLER,1,3,4,0
0,RekSai,Blue,JUNGLER,Summer,2015,Orianna,MID_LANER,1,3,4,0
0,Tristana,Blue,AD_CARRY,Spring,2015,Morgana,SUPPORT,1,2,3,0
1.0,Rumble,Red,AD_CARRY,Spring,2017,Karma,SUPPORT,0,1,1,0.0
0.0,Graves,Blue,JUNGLER,Summer,2017,Viktor,MID_LANER,1,0,1,1.0
0.0,Camille,Blue,TOP_LANER,Spring,2017,Ivern,JUNGLER,1,0,1,1.0
0,Kalista,Blue,AD_CARRY,Spring,2015,Blitzcrank,SUPPORT,1,1,2,0
0,Sejuani,Red,JUNGLER,Spring,2018,Ryze,MID_LANER,1,1,2,0
0.0,Graves,Red,AD_CARRY,Spring,2015,Blitzcrank,SUPPORT,1,0,1,1.0
0.0,Maokai,Blue,TOP_LANER,Summer,2017,Nidalee,JUNGLER,1,0,1,1.0
0.0,Rumble,Red,TOP_LANER,Spring,2015,Rengar,JUNGLER,1,0,1,1.0
0.0,Gragas,Blue,JUNGLER,Spring,2015,Leona,SUPPORT,1,0,1,1.0
0.0,Elise,Blue,JUNGLER,Summer,2016,Malzahar,MID_LANER,1,0,1,1.0
1.0,LeeSin,Red,AD_CARRY,Summer,2015,Shen,SUPPORT,0,1,1,0.0
1.0,MissFortune,Red,AD_CARRY,Spring,2016,Morgana,SUPPORT,0,1,1,0.0
0.0,Twitch,Blue,AD_CARRY,Spring,2016,Braum,SUPPORT,1,0,1,1.0
0.0,Sivir,Blue,AD_CARRY,Summer,2015,Alistar,SUPPORT,1,0,1,1.0
0.0,Amumu,Blue,JUNGLER,Summer,2016,Alistar,SUPPORT,1,0,1,1.0
1.0,Jax,Red,TOP_LANER,Summer,2015,RekSai,JUNGLER,0,1,1,0.0
1.0,Poppy,Red,TOP_LANER,Summer,2016,Vi,JUNGLER,0,1,1,0.0
0,Zac,Blue,JUNGLER,Spring,2018,Taliyah,MID_LANER,1,1,2,0
1,Caitlyn,Red,AD_CARRY,Summer,2017,Rakan,SUPPORT,0,3,3,0
0,RekSai,Blue,JUNGLER,Spring,2017,Leblanc,MID_LANER,1,1,2,0
0.0,LeeSin,Blue,JUNGLER,Spring,2015,Fizz,MID_LANER,1,0,1,1.0
1.0,Trundle,Blue,JUNGLER,Spring,2016,Alistar,SUPPORT,0,1,1,0.0
1.0,Khazix,Red,JUNGLER,Spring,2018,Kassadin,MID_LANER,0,1,1,0.0
1.0,Varus,Blue,AD_CARRY,Spring,2018,Blitzcrank,SUPPORT,0,1,1,0.0
0.0,Nidalee,Red,JUNGLER,Spring,2016,Quinn,MID_LANER,1,0,1,1.0
1.0,Graves,Blue,JUNGLER,Summer,2016,Varus,MID_LANER,0,1,1,0.0
1,Illaoi,Red,TOP_LANER,Summer,2016,Gragas,JUNGLER,0,2,2,0
1.0,DrMundo,Red,JUNGLER,Spring,2016,Jayce,MID_LANER,0,1,1,0.0
0,Elise,Red,JUNGLER,Spring,2016,Syndra,MID_LANER,1,2,3,0
0,Hecarim,Blue,TOP_LANER,Spring,2015,Gragas,JUNGLER,1,1,2,0
1.0,Irelia,Red,TOP_LANER,Spring,2016,RekSai,JUNGLER,0,1,1,0.0
0,Irelia,Blue,TOP_LANER,Summer,2016,RekSai,JUNGLER,1,2,3,0
0,Nidalee,Red,JUNGLER,Summer,2015,Lulu,MID_LANER,1,2,3,0
0.0,Graves,Blue,JUNGLER,Summer,2017,Kassadin,MID_LANER,1,0,1,1.0
0,Khazix,Blue,JUNGLER,Summer,2017,Zyra,SUPPORT,1,1,2,0
1.0,Caitlyn,Blue,AD_CARRY,Summer,2016,Taliyah,SUPPORT,0,1,1,0.0
0.0,Caitlyn,Red,AD_CARRY,Summer,2016,Braum,SUPPORT,1,0,1,1.0
0.0,Khazix,Blue,JUNGLER,Spring,2015,Thresh,SUPPORT,1,0,1,1.0
1.0,LeeSin,Red,JUNGLER,Spring,2018,Galio,MID_LANER,0,1,1,0.0
1,RekSai,Red,JUNGLER,Spring,2016,Cassiopeia,MID_LANER,0,2,2,0
1.0,Kalista,Blue,AD_CARRY,Summer,2017,Nautilus,SUPPORT,0,1,1,0.0
0.0,Camille,Blue,TOP_LANER,Summer,2017,Sejuani,JUNGLER,1,0,1,1.0
1.0,Vladimir,Blue,TOP_LANER,Summer,2015,Evelynn,JUNGLER,0,1,1,0.0
0,RekSai,Red,AD_CARRY,Summer,2016,Karma,SUPPORT,1,1,2,0
0.0,Graves,Red,JUNGLER,Summer,2016,Ziggs,MID_LANER,1,0,1,1.0
0.0,Chogath,Red,TOP_LANER,Spring,2016,Nidalee,JUNGLER,1,0,1,1.0
0.0,Elise,Blue,JUNGLER,Summer,2017,TahmKench,SUPPORT,1,0,1,1.0
0.0,Varus,Blue,AD_CARRY,Spring,2017,Sion,SUPPORT,1,0,1,1.0
0,Graves,Blue,AD_CARRY,Summer,2015,Nautilus,SUPPORT,1,2,3,0
0.0,LeeSin,Red,AD_CARRY,Summer,2016,Alistar,SUPPORT,1,0,1,1.0
1.0,Rumble,Red,TOP_LANER,Spring,2018,RekSai,JUNGLER,0,1,1,0.0
0.0,Vladimir,Red,TOP_LANER,Spring,2018,Shyvana,JUNGLER,1,0,1,1.0
0.0,Caitlyn,Blue,AD_CARRY,Summer,2017,Malzahar,SUPPORT,1,0,1,1.0
1.0,JarvanIV,Red,JUNGLER,Spring,2018,Corki,MID_LANER,0,1,1,0.0
0.0,Gragas,Red,JUNGLER,Spring,2017,Orianna,MID_LANER,1,0,1,1.0
1.0,Yasuo,Red,TOP_LANER,Summer,2017,JarvanIV,JUNGLER,0,1,1,0.0
0.0,JarvanIV,Red,JUNGLER,Spring,2018,Cassiopeia,MID_LANER,1,0,1,1.0
0.0,Maokai,Red,AD_CARRY,Spring,2018,Thresh,SUPPORT,1,0,1,1.0
0.0,Sejuani,Blue,JUNGLER,Summer,2017,Janna,SUPPORT,1,0,1,1.0
0,RekSai,Red,AD_CARRY,Summer,2017,Blitzcrank,SUPPORT,1,1,2,0
0,Maokai,Red,JUNGLER,Summer,2017,Corki,MID_LANER,1,7,8,0
0.0,Fiora,Red,TOP_LANER,Spring,2018,Nidalee,JUNGLER,1,0,1,1.0
0,TahmKench,Red,TOP_LANER,Summer,2016,Kindred,JUNGLER,1,1,2,0
0.0,Nidalee,Red,AD_CARRY,Summer,2016,Soraka,SUPPORT,1,0,1,1.0
0.0,Jayce,Red,JUNGLER,Summer,2017,Cassiopeia,MID_LANER,1,0,1,1.0
0,Khazix,Red,JUNGLER,Summer,2017,Viktor,MID_LANER,1,1,2,0
1,Renekton,Red,TOP_LANER,Spring,2015,LeeSin,JUNGLER,0,2,2,0
1,Gnar,Red,TOP_LANER,Spring,2018,Shyvana,JUNGLER,0,3,3,0
0,LeeSin,Blue,JUNGLER,Spring,2016,Ahri,MID_LANER,1,2,3,0
0,Corki,Blue,AD_CARRY,Summer,2015,Braum,SUPPORT,1,1,2,0
1.0,Ivern,Blue,JUNGLER,Summer,2017,Alistar,SUPPORT,0,1,1,0.0
0,Twitch,Red,AD_CARRY,Summer,2016,Braum,SUPPORT,1,4,5,0
1.0,DrMundo,Red,JUNGLER,Spring,2016,Lux,MID_LANER,0,1,1,0.0
0.0,Elise,Red,AD_CARRY,Spring,2016,Thresh,SUPPORT,1,0,1,1.0
1,KogMaw,Red,AD_CARRY,Summer,2017,Nami,SUPPORT,0,3,3,0
0,Fizz,Blue,TOP_LANER,Spring,2015,RekSai,JUNGLER,1,1,2,0
1.0,Camille,Red,AD_CARRY,Spring,2017,Blitzcrank,SUPPORT,0,1,1,0.0
1.0,Ashe,Red,AD_CARRY,Summer,2016,Blitzcrank,SUPPORT,0,1,1,0.0
1.0,Sivir,Blue,AD_CARRY,Summer,2017,Sona,SUPPORT,0,1,1,0.0
0,Olaf,Red,AD_CARRY,Spring,2017,Lulu,SUPPORT,1,1,2,0
0.0,Fiora,Red,TOP_LANER,Spring,2017,Graves,JUNGLER,1,0,1,1.0
0,Ekko,Red,TOP_LANER,Spring,2017,Hecarim,JUNGLER,1,1,2,0
0.0,JarvanIV,Blue,JUNGLER,Summer,2017,Jayce,MID_LANER,1,0,1,1.0
1,Kennen,Blue,TOP_LANER,Spring,2015,JarvanIV,JUNGLER,0,3,3,0
0.0,LeeSin,Red,AD_CARRY,Summer,2017,Malzahar,SUPPORT,1,0,1,1.0
0.0,Ekko,Blue,JUNGLER,Summer,2015,Ryze,MID_LANER,1,0,1,1.0
1.0,Nidalee,Red,AD_CARRY,Summer,2017,Blitzcrank,SUPPORT,0,1,1,0.0
0,Ezreal,Blue,AD_CARRY,Spring,2018,Shen,SUPPORT,1,3,4,0
0.0,RekSai,Red,JUNGLER,Spring,2017,Lissandra,MID_LANER,1,0,1,1.0
0.0,Tristana,Blue,AD_CARRY,Spring,2018,Morgana,SUPPORT,1,0,1,1.0
1,DrMundo,Blue,JUNGLER,Spring,2016,Morgana,SUPPORT,0,2,2,0
1.0,Yasuo,Blue,TOP_LANER,Spring,2016,Gragas,JUNGLER,0,1,1,0.0
1.0,Evelynn,Blue,JUNGLER,Summer,2015,Velkoz,MID_LANER,0,1,1,0.0
1.0,Nunu,Red,JUNGLER,Summer,2015,Diana,MID_LANER,0,1,1,0.0
0,Elise,Blue,JUNGLER,Summer,2017,Galio,MID_LANER,1,3,4,0
0,Khazix,Red,AD_CARRY,Spring,2018,TahmKench,SUPPORT,1,1,2,0
0,Rumble,Blue,TOP_LANER,Summer,2017,Rengar,JUNGLER,1,1,2,0
0.0,Ekko,Blue,TOP_LANER,Summer,2016,Zac,JUNGLER,1,0,1,1.0
1,Vladimir,Red,TOP_LANER,Spring,2018,Sejuani,JUNGLER,0,3,3,0
0.0,Xayah,Blue,AD_CARRY,Summer,2017,Trundle,SUPPORT,1,0,1,1.0
0.0,Sivir,Red,AD_CARRY,Spring,2015,Alistar,SUPPORT,1,0,1,1.0
0.0,Trundle,Red,TOP_LANER,Summer,2017,JarvanIV,JUNGLER,1,0,1,1.0
0.0,Fiora,Red,TOP_LANER,Summer,2017,Warwick,JUNGLER,1,0,1,1.0
0,LeeSin,Red,JUNGLER,Spring,2016,Orianna,MID_LANER,1,2,3,0
0.0,Lulu,Blue,TOP_LANER,Spring,2016,Graves,JUNGLER,1,0,1,1.0
1.0,Galio,Red,AD_CARRY,Summer,2017,Alistar,SUPPORT,0,1,1,0.0
0,RekSai,Red,JUNGLER,Summer,2017,Syndra,MID_LANER,1,1,2,0
0.0,Sejuani,Blue,JUNGLER,Summer,2017,Rakan,SUPPORT,1,0,1,1.0
0.0,Rumble,Red,TOP_LANER,Summer,2014,LeeSin,JUNGLER,1,0,1,1.0
1.0,Gragas,Red,TOP_LANER,Summer,2015,Volibear,JUNGLER,0,1,1,0.0
0.0,Nunu,Blue,JUNGLER,Spring,2015,Chogath,MID_LANER,1,0,1,1.0
1.0,Kindred,Blue,JUNGLER,Spring,2016,Gangplank,MID_LANER,0,1,1,0.0
0,Caitlyn,Blue,AD_CARRY,Summer,2016,Zyra,SUPPORT,1,2,3,0
1.0,Tristana,Red,AD_CARRY,Spring,2018,Blitzcrank,SUPPORT,0,1,1,0.0
1.0,Gangplank,Blue,TOP_LANER,Summer,2015,Evelynn,JUNGLER,0,1,1,0.0
0.0,RekSai,Red,AD_CARRY,Spring,2017,Braum,SUPPORT,1,0,1,1.0
1.0,Kalista,Blue,AD_CARRY,Summer,2016,Zyra,SUPPORT,0,1,1,0.0
0.0,Zac,Blue,JUNGLER,Summer,2017,Talon,MID_LANER,1,0,1,1.0
0.0,LeeSin,Red,JUNGLER,Summer,2016,TwistedFate,MID_LANER,1,0,1,1.0
1.0,LeeSin,Blue,JUNGLER,Spring,2016,Syndra,MID_LANER,0,1,1,0.0
0.0,Elise,Red,AD_CARRY,Summer,2017,Lulu,SUPPORT,1,0,1,1.0
1,Lucian,Blue,AD_CARRY,Summer,2017,Thresh,SUPPORT,0,3,3,0
0.0,Caitlyn,Blue,AD_CARRY,Summer,2016,TahmKench,SUPPORT,1,0,1,1.0
0.0,Elise,Red,JUNGLER,Summer,2016,Kassadin,MID_LANER,1,0,1,1.0
1.0,Galio,Red,TOP_LANER,Spring,2015,JarvanIV,JUNGLER,0,1,1,0.0
1,Riven,Red,TOP_LANER,Summer,2015,Skarner,JUNGLER,0,2,2,0
0,Udyr,Blue,JUNGLER,Spring,2016,Corki,MID_LANER,1,1,2,0
0,Rumble,Red,TOP_LANER,Summer,2017,Maokai,JUNGLER,1,2,3,0
0,Kalista,Red,AD_CARRY,Spring,2016,Bard,SUPPORT,1,1,2,0
1,Rengar,Red,AD_CARRY,Summer,2015,Braum,SUPPORT,0,2,2,0
0.0,Hecarim,Red,JUNGLER,Spring,2017,Orianna,MID_LANER,1,0,1,1.0
0,Kennen,Red,TOP_LANER,Summer,2017,Elise,JUNGLER,1,1,2,0
0.0,Rumble,Red,TOP_LANER,Summer,2017,Poppy,JUNGLER,1,0,1,1.0
0.0,Kindred,Blue,JUNGLER,Summer,2016,Trundle,SUPPORT,1,0,1,1.0
0.0,Graves,Blue,AD_CARRY,Summer,2014,Leona,SUPPORT,1,0,1,1.0
0.0,Ryze,Red,TOP_LANER,Spring,2017,Graves,JUNGLER,1,0,1,1.0
1.0,Rengar,Red,TOP_LANER,Spring,2015,LeeSin,JUNGLER,0,1,1,0.0
1,LeeSin,Blue,JUNGLER,Spring,2017,Bard,SUPPORT,0,2,2,0
1.0,Poppy,Blue,JUNGLER,Spring,2016,Kayle,MID_LANER,0,1,1,0.0
0.0,Gnar,Red,JUNGLER,Spring,2015,Orianna,MID_LANER,1,0,1,1.0
1.0,Gragas,Blue,JUNGLER,Summer,2015,JarvanIV,MID_LANER,0,1,1,0.0
0.0,Caitlyn,Blue,AD_CARRY,Spring,2017,Zyra,SUPPORT,1,0,1,1.0
0,LeeSin,Blue,JUNGLER,Spring,2015,Janna,SUPPORT,1,1,2,0
1.0,KogMaw,Blue,AD_CARRY,Summer,2016,Thresh,SUPPORT,0,1,1,0.0
1.0,Corki,Red,AD_CARRY,Spring,2016,Zilean,SUPPORT,0,1,1,0.0
0,Irelia,Red,TOP_LANER,Summer,2016,Nidalee,JUNGLER,1,1,2,0
0.0,Kindred,Blue,JUNGLER,Spring,2016,Morgana,SUPPORT,1,0,1,1.0
1.0,Maokai,Blue,TOP_LANER,Summer,2016,Skarner,JUNGLER,0,1,1,0.0
1.0,Irelia,Blue,TOP_LANER,Spring,2015,Rammus,JUNGLER,0,1,1,0.0
1.0,Sejuani,Red,JUNGLER,Spring,2016,Zilean,MID_LANER,0,1,1,0.0
1.0,JarvanIV,Blue,JUNGLER,Spring,2017,Corki,MID_LANER,0,1,1,0.0
0,Draven,Blue,AD_CARRY,Spring,2015,Morgana,SUPPORT,1,2,3,0
0,Ivern,Red,JUNGLER,Spring,2017,Viktor,MID_LANER,1,1,2,0
1,Zac,Red,JUNGLER,Spring,2018,Malzahar,MID_LANER,0,2,2,0
0.0,Rumble,Red,TOP_LANER,Summer,2016,LeeSin,JUNGLER,1,0,1,1.0
0,Shen,Red,TOP_LANER,Summer,2015,RekSai,JUNGLER,1,2,3,0
1.0,Fizz,Blue,TOP_LANER,Summer,2015,JarvanIV,JUNGLER,0,1,1,0.0
1.0,Nunu,Blue,JUNGLER,Spring,2017,Leblanc,MID_LANER,0,1,1,0.0
1.0,Zac,Blue,JUNGLER,Spring,2018,Lulu,SUPPORT,0,1,1,0.0
0,Quinn,Red,TOP_LANER,Spring,2016,Gragas,JUNGLER,1,1,2,0
0,Elise,Red,AD_CARRY,Summer,2015,Braum,SUPPORT,1,2,3,0
0,Zac,Red,JUNGLER,Summer,2017,Taliyah,MID_LANER,1,3,4,0
1.0,Nunu,Blue,JUNGLER,Spring,2016,Thresh,SUPPORT,0,1,1,0.0
0.0,Maokai,Blue,TOP_LANER,Summer,2017,Sejuani,JUNGLER,1,0,1,1.0
0,Khazix,Red,AD_CARRY,Summer,2014,Nami,SUPPORT,1,1,2,0
1,JarvanIV,Blue,JUNGLER,Summer,2014,Nami,SUPPORT,0,4,4,0
0,Olaf,Red,JUNGLER,Spring,2015,Ahri,MID_LANER,1,1,2,0
0.0,Tristana,Red,AD_CARRY,Summer,2016,Braum,SUPPORT,1,0,1,1.0
1.0,Elise,Red,JUNGLER,Summer,2016,Jayce,MID_LANER,0,1,1,0.0
0.0,Ashe,Red,AD_CARRY,Spring,2017,Gragas,SUPPORT,1,0,1,1.0
0.0,Trundle,Red,TOP_LANER,Spring,2016,Nidalee,JUNGLER,1,0,1,1.0
0,KogMaw,Blue,AD_CARRY,Spring,2015,Janna,SUPPORT,1,2,3,0
0,Malphite,Red,TOP_LANER,Spring,2015,Pantheon,JUNGLER,1,1,2,0
0,JarvanIV,Blue,JUNGLER,Spring,2018,Braum,SUPPORT,1,1,2,0
0,Kalista,Blue,AD_CARRY,Summer,2017,TahmKench,SUPPORT,1,1,2,0
0.0,Gragas,Blue,JUNGLER,Summer,2017,Nami,SUPPORT,1,0,1,1.0
0.0,Twitch,Blue,AD_CARRY,Spring,2017,Janna,SUPPORT,1,0,1,1.0
0,LeeSin,Blue,JUNGLER,Spring,2017,Ryze,MID_LANER,1,1,2,0
0,Rengar,Blue,JUNGLER,Spring,2017,Leblanc,MID_LANER,1,1,2,0
0.0,Ivern,Red,JUNGLER,Summer,2017,Ahri,MID_LANER,1,0,1,1.0
0,Gnar,Red,TOP_LANER,Spring,2016,RekSai,JUNGLER,1,2,3,0
1,Fizz,Red,TOP_LANER,Summer,2016,Nidalee,JUNGLER,0,2,2,0
0.0,Mordekaiser,Blue,AD_CARRY,Summer,2015,Leona,SUPPORT,1,0,1,1.0
1.0,Yasuo,Red,TOP_LANER,Summer,2016,Hecarim,JUNGLER,0,1,1,0.0
1,Lucian,Red,AD_CARRY,Spring,2017,Bard,SUPPORT,0,2,2,0
1.0,Kindred,Blue,JUNGLER,Summer,2016,Lulu,MID_LANER,0,1,1,0.0
1.0,Camille,Blue,JUNGLER,Spring,2017,Zyra,SUPPORT,0,1,1,0.0
0.0,LeeSin,Blue,JUNGLER,Spring,2015,Thresh,SUPPORT,1,0,1,1.0
0.0,Evelynn,Blue,JUNGLER,Summer,2015,Soraka,SUPPORT,1,0,1,1.0
0.0,Corki,Blue,AD_CARRY,Summer,2014,Janna,SUPPORT,1,0,1,1.0
0.0,Fizz,Blue,TOP_LANER,Summer,2015,Nautilus,JUNGLER,1,0,1,1.0
1.0,Kled,Red,TOP_LANER,Summer,2017,Nocturne,JUNGLER,0,1,1,0.0
0,Elise,Red,AD_CARRY,Spring,2016,Trundle,SUPPORT,1,3,4,0
1.0,Lulu,Blue,TOP_LANER,Summer,2015,Ekko,JUNGLER,0,1,1,0.0
1.0,Maokai,Blue,JUNGLER,Spring,2018,Orianna,MID_LANER,0,1,1,0.0
1,LeeSin,Red,AD_CARRY,Summer,2015,Nautilus,SUPPORT,0,7,7,0
0.0,Khazix,Red,JUNGLER,Spring,2017,Anivia,MID_LANER,1,0,1,1.0
0.0,Pantheon,Blue,JUNGLER,Spring,2015,Kassadin,MID_LANER,1,0,1,1.0
1.0,Warwick,Blue,JUNGLER,Spring,2017,Orianna,MID_LANER,0,1,1,0.0
0.0,Elise,Red,AD_CARRY,Summer,2015,Kennen,SUPPORT,1,0,1,1.0
0,Nidalee,Red,AD_CARRY,Spring,2016,Soraka,SUPPORT,1,2,3,0
1.0,Shen,Blue,TOP_LANER,Spring,2018,Rengar,JUNGLER,0,1,1,0.0
1.0,Nautilus,Blue,TOP_LANER,Summer,2016,Elise,JUNGLER,0,1,1,0.0
0.0,Evelynn,Blue,JUNGLER,Summer,2015,Nautilus,SUPPORT,1,0,1,1.0
1.0,Ezreal,Red,AD_CARRY,Summer,2014,Braum,SUPPORT,0,1,1,0.0
0.0,JarvanIV,Blue,TOP_LANER,Summer,2017,Olaf,JUNGLER,1,0,1,1.0
1.0,Gragas,Blue,JUNGLER,Summer,2016,Gangplank,MID_LANER,0,1,1,0.0
0.0,Kayn,Red,JUNGLER,Summer,2017,Syndra,MID_LANER,1,0,1,1.0
0,Tristana,Blue,AD_CARRY,Summer,2014,Nami,SUPPORT,1,2,3,0
1.0,Hecarim,Red,AD_CARRY,Summer,2016,Morgana,SUPPORT,0,1,1,0.0
1.0,JarvanIV,Blue,JUNGLER,Summer,2015,Velkoz,MID_LANER,0,1,1,0.0
0.0,Kalista,Red,AD_CARRY,Spring,2015,Janna,SUPPORT,1,0,1,1.0
0,Graves,Red,AD_CARRY,Summer,2016,Morgana,SUPPORT,1,1,2,0
0,Sivir,Red,AD_CARRY,Spring,2017,Alistar,SUPPORT,1,2,3,0
0.0,Graves,Blue,JUNGLER,Summer,2017,Vladimir,MID_LANER,1,0,1,1.0
0,LeeSin,Red,AD_CARRY,Spring,2017,MissFortune,SUPPORT,1,1,2,0
0,RekSai,Red,AD_CARRY,Summer,2016,Veigar,SUPPORT,1,1,2,0
0.0,Poppy,Blue,TOP_LANER,Summer,2016,Elise,JUNGLER,1,0,1,1.0
0.0,JarvanIV,Blue,JUNGLER,Spring,2015,Ahri,MID_LANER,1,0,1,1.0
0.0,Ivern,Red,JUNGLER,Spring,2017,Zed,MID_LANER,1,0,1,1.0
0.0,Caitlyn,Blue,AD_CARRY,Summer,2016,Morgana,SUPPORT,1,0,1,1.0
1.0,Rengar,Red,JUNGLER,Summer,2015,Ekko,MID_LANER,0,1,1,0.0
0.0,Shyvana,Blue,TOP_LANER,Summer,2015,RekSai,JUNGLER,1,0,1,1.0
1.0,Evelynn,Red,JUNGLER,Summer,2015,KogMaw,MID_LANER,0,1,1,0.0
0.0,Maokai,Red,TOP_LANER,Spring,2015,Sion,JUNGLER,1,0,1,1.0
0.0,Jax,Blue,TOP_LANER,Summer,2016,Olaf,JUNGLER,1,0,1,1.0
0.0,LeeSin,Red,JUNGLER,Summer,2017,Leblanc,MID_LANER,1,0,1,1.0
0.0,Sejuani,Blue,JUNGLER,Summer,2016,Velkoz,MID_LANER,1,0,1,1.0
1.0,Rengar,Blue,JUNGLER,Summer,2017,Soraka,SUPPORT,0,1,1,0.0
1.0,LeeSin,Blue,TOP_LANER,Spring,2015,Olaf,JUNGLER,0,1,1,0.0
0,Camille,Red,TOP_LANER,Summer,2017,Khazix,JUNGLER,1,4,5,0
0,Gragas,Blue,JUNGLER,Summer,2016,Thresh,SUPPORT,1,2,3,0
1.0,JarvanIV,Red,TOP_LANER,Summer,2017,Warwick,JUNGLER,0,1,1,0.0
